ID,Target
ID_OdrVnE_20110615,0
ID_MdWBtG_20230910,0
ID_YQ3N92_20180517,0
ID_73qWlF_20130902,0
ID_3u9JmK_20210212,0
ID_dg5ysG_20161127,0
ID_T3z2bW_20160330,0
ID_jFjub9_20130101,0
ID_Fuz8ZP_20201101,0
ID_bacUDk_20190503,0
ID_Di6jMk_20180512,0
ID_3qgMNX_20130609,0
ID_VXGbRO_20231116,0
ID_ZOSL1r_20221115,0
ID_XGJHk0_20211125,0
ID_xeEUQ5_20200614,0
ID_zzX6T3_20200518,0
ID_HBqEBR_20190304,0
ID_eDWOFo_20151218,0
ID_bdZYyK_20170529,0
ID_6uvGRF_20160804,0
ID_1zE697_20231101,0
ID_ysCO8C_20140317,0
ID_lscQC4_20120630,0
ID_dP1lHS_20201222,0
ID_vfHZIV_20120203,0
ID_CqrGPy_20120204,0
ID_JnSawW_20131122,0
ID_hykasd_20230319,0
ID_x3rhF1_20220201,0
ID_dYZt4W_20160520,0
ID_SukOBh_20130906,0
ID_qwS41B_20190706,0
ID_zTXYCX_20200419,0
ID_OW1Ldy_20160928,0
ID_3oMJWs_20210927,0
ID_JaIhCv_20190302,0
ID_0y8uNw_20231215,0
ID_mUhLvV_20211205,0
ID_N11L79_20211207,0
ID_JJPS94_20120309,0
ID_pJBLp2_20230929,0
ID_PRa7hM_20100321,0
ID_B7FhNp_20170816,0
ID_nzWajI_20230403,0
ID_b75szW_20170712,0
ID_YmDiUi_20180304,0
ID_uWZXm3_20121104,0
ID_dKhp4o_20161222,0
ID_0nrnXd_20141013,0
ID_NNpoqa_20171210,0
ID_BgUL19_20231229,0
ID_k5Bw5O_20150930,0
ID_QRh8XJ_20100203,0
ID_dUB4ov_20200507,0
ID_xKNTaE_20210705,0
ID_hWtugu_20161006,0
ID_4Ye2BO_20130203,0
ID_Mr0pE4_20100124,0
ID_OSSj42_20180203,0
ID_gg8otV_20160723,0
ID_BTPw4p_20130622,0
ID_xCYLw7_20130527,0
ID_Idvs1x_20140914,0
ID_ydJM3b_20170722,0
ID_o3UGga_20180902,0
ID_OXV81f_20200523,0
ID_Dvc8s7_20230428,0
ID_jEmTTc_20110823,0
ID_zHUQrQ_20161230,0
ID_01P4Kw_20220510,0
ID_dTKjYS_20140223,0
ID_2W0HVP_20120418,0
ID_mcmfzo_20160326,0
ID_fDvliu_20160810,0
ID_k3ZIUh_20231207,0
ID_rSqqPR_20201116,0
ID_lEdzwd_20180712,0
ID_NW1w9C_20210420,0
ID_RNYpbr_20160813,0
ID_yXptLV_20210124,0
ID_AGm71w_20190123,0
ID_X0LCW6_20210329,0
ID_ntr9AM_20221026,0
ID_EEo36N_20231127,0
ID_enUXHt_20111113,0
ID_G918Dy_20110417,0
ID_KxAErv_20110215,0
ID_F1q1zM_20200624,0
ID_JuLcPm_20111226,0
ID_F2YyLE_20220611,0
ID_eXOgJS_20110517,0
ID_KjkpHU_20160406,0
ID_fUSBlA_20231103,0
ID_zs1coK_20150422,0
ID_BRTyOj_20210115,0
ID_DMRExi_20220820,0
ID_xX9Ist_20150306,0
ID_M16hNg_20100307,0
ID_0iSYOA_20190402,0
ID_nCX0Za_20140222,0
ID_8fmYej_20150404,0
ID_WSyT2x_20220814,0
ID_jK6TSq_20120527,0
ID_2uvqV4_20200426,0
ID_8wwzx7_20160407,0
ID_5GMcgO_20140825,0
ID_0jbDUG_20100828,0
ID_GQ3xus_20200828,0
ID_1noin4_20161201,0
ID_MCSDDz_20230723,0
ID_tOt9ln_20210404,0
ID_jaVYXo_20201008,0
ID_UBRGkY_20110513,0
ID_T3NQJR_20190406,0
ID_Q3J5GQ_20110411,0
ID_Yhvesw_20150719,0
ID_g3BTC0_20120529,0
ID_FdCfvU_20211202,0
ID_HKNTwF_20100326,0
ID_YChRo9_20160505,0
ID_juEU6E_20121226,0
ID_mfuwnO_20120216,0
ID_7PpIKA_20160304,0
ID_lLxz5c_20231130,0
ID_N2umDb_20110808,0
ID_EFPu19_20190604,0
ID_mG45F6_20101024,0
ID_CiGN3u_20170621,0
ID_nF6xlE_20171017,0
ID_Ts1BLO_20100417,0
ID_EqfbYv_20140601,0
ID_3NVj82_20131118,0
ID_xpm15x_20170620,0
ID_uuzhRH_20211029,0
ID_kmcczY_20141213,0
ID_AjcgJM_20100109,0
ID_r8aU4f_20221023,0
ID_r2HOt3_20220625,0
ID_P3VtU8_20230811,0
ID_ww3bb7_20230819,0
ID_0LA1Rf_20171021,0
ID_J2nAre_20180119,0
ID_0v2gtx_20181104,0
ID_XQGTUD_20140728,0
ID_W8uD2U_20110414,0
ID_hmncJZ_20130218,0
ID_S4EhUn_20181013,0
ID_z4ZgAz_20100629,0
