ID,Target
ID_OdrVnE_20110615,0.24603676625593912
ID_MdWBtG_20230910,0.6640016758705191
ID_YQ3N92_20180517,3.773672127763566
ID_73qWlF_20130902,0.5404317444549195
ID_3u9JmK_20210212,6.126412684971608
ID_dg5ysG_20161127,7.768540320082742
ID_T3z2bW_20160330,12.710240619621281
ID_jFjub9_20130101,4.575613860511073
ID_Fuz8ZP_20201101,7.7968340900371995
ID_bacUDk_20190503,1.9576194919061447
ID_Di6jMk_20180512,3.1323874979582342
ID_3qgMNX_20130609,-0.13056077678493808
ID_VXGbRO_20231116,4.02993277159172
ID_ZOSL1r_20221115,2.783697843977372
ID_XGJHk0_20211125,9.556284217077234
ID_xeEUQ5_20200614,-0.036413567981656667
ID_zzX6T3_20200518,3.0200734187586913
ID_HBqEBR_20190304,3.557300626671336
ID_eDWOFo_20151218,41.74507939761767
ID_bdZYyK_20170529,1.028925329021515
ID_6uvGRF_20160804,0.022597093679786528
ID_1zE697_20231101,10.007337273403028
ID_ysCO8C_20140317,6.286510250975205
ID_lscQC4_20120630,-0.10077371164689515
ID_dP1lHS_20201222,3.658952470501552
ID_vfHZIV_20120203,8.493922180151301
ID_CqrGPy_20120204,4.036054129449056
ID_JnSawW_20131122,6.9230218772833085
ID_hykasd_20230319,2.02287481270339
ID_x3rhF1_20220201,7.742430626246476
ID_dYZt4W_20160520,0.01574524522508609
ID_SukOBh_20130906,7.90935257549162
ID_qwS41B_20190706,-0.15993495492679227
ID_zTXYCX_20200419,8.634235985493484
ID_OW1Ldy_20160928,0.5213641603568779
ID_3oMJWs_20210927,3.2850300603548677
ID_JaIhCv_20190302,2.574309578205326
ID_0y8uNw_20231215,5.818656430050209
ID_mUhLvV_20211205,3.1412746500540685
ID_N11L79_20211207,4.68887018029644
ID_JJPS94_20120309,2.5065805162243078
ID_pJBLp2_20230929,0.04879635452423718
ID_PRa7hM_20100321,6.195144322897674
ID_B7FhNp_20170816,0.19777817549800955
ID_nzWajI_20230403,5.612284157166875
