ID,Target
ID_OdrVnE_20110615,0.23816660280427576
ID_MdWBtG_20230910,0.9341226172307826
ID_YQ3N92_20180517,3.7808738640532527
ID_73qWlF_20130902,0.5261357009418518
ID_3u9JmK_20210212,3.925090611974164
ID_dg5ysG_20161127,6.544689867925665
ID_T3z2bW_20160330,10.368209698007897
ID_jFjub9_20130101,4.074664720306191
ID_Fuz8ZP_20201101,6.703702579761509
ID_bacUDk_20190503,2.8210586990593027
ID_Di6jMk_20180512,4.463088280704268
ID_3qgMNX_20130609,0.19339348876740164
ID_VXGbRO_20231116,4.069920555318587
ID_ZOSL1r_20221115,3.127534174686756
ID_XGJHk0_20211125,7.92951085742673
ID_xeEUQ5_20200614,0.09578590389673688
ID_zzX6T3_20200518,2.219965057580706
ID_HBqEBR_20190304,2.276564556214895
ID_eDWOFo_20151218,30.554956557106784
ID_bdZYyK_20170529,2.0339884489925475
ID_6uvGRF_20160804,-0.07243601220388056
ID_1zE697_20231101,9.196229886527732
ID_ysCO8C_20140317,6.359436198273996
ID_lscQC4_20120630,0.017617081300545935
ID_dP1lHS_20201222,3.367957946162259
ID_vfHZIV_20120203,7.54433723683305
ID_CqrGPy_20120204,3.8430585143581717
ID_JnSawW_20131122,6.787351780148993
ID_hykasd_20230319,2.6276343725247506
ID_x3rhF1_20220201,7.649172445888095
ID_dYZt4W_20160520,-0.7075336943810193
ID_SukOBh_20130906,9.554368442540063
ID_qwS41B_20190706,0.3305909987758676
ID_zTXYCX_20200419,11.978954885951358
ID_OW1Ldy_20160928,0.6137921614517575
ID_3oMJWs_20210927,3.2564524716474685
ID_JaIhCv_20190302,1.9110993841079023
ID_0y8uNw_20231215,5.471060410152592
ID_mUhLvV_20211205,4.680185418274345
ID_N11L79_20211207,5.633753670833374
ID_JJPS94_20120309,2.0796164429957473
ID_pJBLp2_20230929,0.4610009626648397
ID_PRa7hM_20100321,7.795666522756163
ID_B7FhNp_20170816,0.12491926760607078
ID_nzWajI_20230403,8.8210431874061
ID_b75szW_20170712,-0.10135027532658461
ID_YmDiUi_20180304,9.178872829605005
ID_uWZXm3_20121104,6.91144461258231
ID_dKhp4o_20161222,6.375884092173637
ID_0nrnXd_20141013,2.8038051740683736
ID_NNpoqa_20171210,11.639068464822296
ID_BgUL19_20231229,11.07751856642172
ID_k5Bw5O_20150930,1.145831902922865
ID_QRh8XJ_20100203,4.350272458985914
ID_dUB4ov_20200507,10.99157715764598
ID_xKNTaE_20210705,0.12572307307971933
ID_hWtugu_20161006,0.7398480932380183
ID_4Ye2BO_20130203,2.7972009053576556
ID_Mr0pE4_20100124,4.149716583942468
ID_OSSj42_20180203,4.85978474538278
ID_gg8otV_20160723,-0.06802618967455709
ID_BTPw4p_20130622,0.13464098755012194
ID_xCYLw7_20130527,0.6372828045845448
ID_Idvs1x_20140914,1.6448876661567795
ID_ydJM3b_20170722,0.05752987494122985
ID_o3UGga_20180902,0.8604312063795284
ID_OXV81f_20200523,1.9735075595326255
ID_Dvc8s7_20230428,11.004496214807236
ID_jEmTTc_20110823,0.1673804376307837
ID_zHUQrQ_20161230,2.4646588394471522
ID_01P4Kw_20220510,3.83458560730208
ID_dTKjYS_20140223,9.18756434756187
ID_2W0HVP_20120418,5.2589761336150005
ID_mcmfzo_20160326,5.970951072934806
ID_fDvliu_20160810,0.24648910060703386
ID_k3ZIUh_20231207,3.0714230963386404
ID_rSqqPR_20201116,18.4208988321818
ID_lEdzwd_20180712,0.11891914495174563
ID_NW1w9C_20210420,8.395708530517023
ID_RNYpbr_20160813,-0.14704200430623676
ID_yXptLV_20210124,7.03813343315249
ID_AGm71w_20190123,5.122823048715571
ID_X0LCW6_20210329,3.9488004869513724
ID_ntr9AM_20221026,6.5769965337160645
ID_EEo36N_20231127,4.450311504844563
ID_enUXHt_20111113,7.157262728420134
ID_G918Dy_20110417,3.2125864113433793
ID_KxAErv_20110215,8.156274029717514
ID_F1q1zM_20200624,0.3152034456502592
ID_JuLcPm_20111226,4.0418493041707375
ID_F2YyLE_20220611,-0.29133421137940835
ID_eXOgJS_20110517,3.8347316840631214
ID_KjkpHU_20160406,17.45965630824231
ID_fUSBlA_20231103,9.943376289706567
ID_zs1coK_20150422,1.581109824913876
ID_BRTyOj_20210115,3.132181395086511
ID_DMRExi_20220820,0.21864605132540724
ID_xX9Ist_20150306,5.0078682872558264
ID_M16hNg_20100307,6.279637511702975
ID_0iSYOA_20190402,2.6303066217994546
ID_nCX0Za_20140222,7.049160267901574
ID_8fmYej_20150404,-0.9481624444684427
ID_WSyT2x_20220814,0.13145992467490314
ID_jK6TSq_20120527,2.48347886592
ID_2uvqV4_20200426,8.513282102395769
ID_8wwzx7_20160407,2.4074620692584907
ID_5GMcgO_20140825,0.3469303145303771
ID_0jbDUG_20100828,0.3097003381044896
ID_GQ3xus_20200828,3.304720562432106
ID_1noin4_20161201,10.269653256620071
ID_MCSDDz_20230723,-0.0373135449747811
ID_tOt9ln_20210404,8.829982969917948
ID_jaVYXo_20201008,2.085242403125373
ID_UBRGkY_20110513,4.817125841941268
ID_T3NQJR_20190406,5.036795586803694
ID_Q3J5GQ_20110411,5.495293831907793
ID_Yhvesw_20150719,0.12800324663061557
ID_g3BTC0_20120529,1.5654588403124268
ID_FdCfvU_20211202,6.225481756703128
ID_HKNTwF_20100326,36.251667455572054
ID_YChRo9_20160505,8.150028054897414
ID_juEU6E_20121226,3.74244286547109
ID_mfuwnO_20120216,7.46710251483363
ID_7PpIKA_20160304,4.862229899577395
ID_lLxz5c_20231130,3.034245299674494
ID_N2umDb_20110808,1.0187870499654055
ID_EFPu19_20190604,0.018885861861792107
ID_mG45F6_20101024,4.6694074763774385
ID_CiGN3u_20170621,0.20763255975099212
ID_nF6xlE_20171017,4.052925789671196
ID_Ts1BLO_20100417,3.7202604173078404
ID_EqfbYv_20140601,1.7428575012488594
ID_3NVj82_20131118,8.452179415264698
ID_xpm15x_20170620,0.42709659181795223
ID_uuzhRH_20211029,9.466999394468392
ID_kmcczY_20141213,6.048970504168822
ID_AjcgJM_20100109,1.5943529898250213
ID_r8aU4f_20221023,3.228326356727957
ID_r2HOt3_20220625,-0.2428476369753775
ID_P3VtU8_20230811,0.24607326286048686
ID_ww3bb7_20230819,0.2522289901057862
ID_0LA1Rf_20171021,3.223833149469404
ID_J2nAre_20180119,3.126376411503986
ID_0v2gtx_20181104,4.441718813839287
ID_XQGTUD_20140728,0.24366493636303713
ID_W8uD2U_20110414,6.933155357036453
ID_hmncJZ_20130218,13.576944124973654
ID_S4EhUn_20181013,4.24381985013502
ID_z4ZgAz_20100629,-0.13500012900686906
ID_ZOA0ig_20121017,4.573278058748739
ID_c7N9G0_20170812,-0.014557542016592252
ID_sMteM6_20140731,-0.025150773354221112
ID_mfVeoS_20140322,3.1441323158352454
ID_xJ5XtY_20160502,9.52187190636085
ID_SOVPxS_20100607,-0.3030638622669753
ID_EkHJXV_20220913,0.4055019316429768
ID_ek1uxH_20110813,0.10878979710985562
ID_MLHqil_20130321,8.107833346475626
ID_pGQ4JN_20100816,-0.04212985401796132
ID_6SnC6Z_20160221,9.066665297876092
ID_6miPgz_20111109,20.120693532913485
ID_tjr7JD_20100130,6.589321715067541
ID_5GFEcW_20111207,5.062534856572178
ID_M0j9jN_20180502,5.0616252638192964
ID_b6DW1Z_20130314,7.374364771330541
ID_vUeMFZ_20200727,-0.021131700065908098
ID_QBQih4_20100912,2.617180689221814
ID_NOaKvn_20170413,10.106577058890476
ID_VVOLpY_20160526,0.8622728624026091
ID_NBBZME_20230813,0.1632241028681789
ID_Engoer_20231121,9.572747458678176
ID_DdFCix_20140623,-0.17652929700742384
ID_lrYlNo_20101007,1.5144793725961918
ID_wXk0wj_20190926,2.7904341935759396
ID_sNmYqu_20180818,0.27269074678391914
ID_6FMaed_20220325,0.2549619163201201
ID_RPnqdT_20101130,5.02364575766945
ID_BOG3WL_20100601,4.378954388796233
ID_WGySyu_20130424,9.726512815088824
ID_VqWwuL_20170504,7.038239123182228
ID_BvT09W_20160105,6.103359602378357
ID_NBe0vK_20231018,6.7575160437112585
ID_oxOWLD_20150409,2.022922170325562
ID_JFQs6k_20211023,4.656223147010732
ID_1hVPBy_20110716,0.044651347914896264
ID_UrhyHO_20210531,-0.030115945146951616
ID_tYQist_20180920,2.3893151488102014
ID_J3dG2E_20150920,2.067046257804961
ID_YCeaV2_20170821,0.28040924200614403
ID_pZ6IZw_20210507,2.7405465237182813
ID_EmmpGr_20180507,17.20976921753459
ID_T9xDas_20180127,5.125113024491709
ID_HSiSQt_20220816,-0.013071179535642675
ID_7LMGLH_20151222,5.48616673006116
ID_b5qtMN_20231003,2.5966366840495967
ID_DKfSvN_20151208,15.659081740216596
ID_Yd6KRq_20100618,-0.43946427551921713
ID_sRB473_20230426,6.933441160558052
ID_pnx88j_20190127,9.781068715265889
ID_FsZNOc_20210421,36.33511238247591
ID_TeFa8g_20210529,-0.11080402919585915
ID_0xlnGi_20120810,0.11568042080797065
ID_145SuE_20101112,12.448508154029899
ID_va7m7K_20121210,2.428847778359917
ID_yFq3Gb_20220728,0.3317038482412446
ID_5cNZUq_20150926,2.935209957140986
ID_hRLFuA_20190505,4.9359400570584056
ID_99CQPK_20131006,3.1461265901281164
ID_P0MhGG_20151128,17.17571139373685
ID_MMAocM_20180428,6.374318238477079
ID_7YdE2m_20201002,2.13285846935786
ID_wqxOoh_20130223,4.395616483313697
ID_jjB0tF_20220321,11.849188298702705
ID_R6wzNf_20160423,15.916724362255772
ID_z65R1B_20150112,2.2658755144256184
ID_SVbcDX_20220516,2.5601842124646823
ID_IqK7CK_20150602,-0.180488437246456
ID_C47Z4F_20100719,0.062082432601120716
ID_ILwJYs_20170709,0.11857423936334985
ID_yJMesq_20210611,1.130165120014064
ID_NTB2QQ_20230509,1.6523922442510812
ID_A7JPgJ_20211015,1.0880512010281982
ID_rKbRv7_20131015,2.8529842062887347
ID_TbwH4Z_20110623,-0.32217055586639265
ID_tvHSud_20110708,0.03023288423233046
ID_lWux9F_20220323,1.2651736253320738
ID_0i1ZP8_20150202,4.76601363432399
ID_N7L6vV_20110810,-0.11655833339794511
ID_izpxAX_20230215,18.80689966659127
ID_uNHHRG_20160518,0.6904846577794347
ID_9rpBfD_20161225,6.314140050653506
ID_BwapUm_20210730,0.017091407194807128
ID_F5cvU7_20140713,0.10795546162828495
ID_kLnI92_20210630,-0.03171440605830931
ID_VZtWxx_20150918,0.9415205001912919
ID_0TgYaz_20110418,6.688222343013392
ID_KhzJar_20120122,11.890776213230973
ID_1PjPjj_20150820,0.005596509724226007
ID_jmfd5C_20191117,19.50565543226949
ID_JpYvX3_20230323,4.503405411549684
ID_q9JrHQ_20101213,16.343778300581516
ID_6VX3dM_20151227,7.835264634319243
ID_QgDJwT_20130529,2.7141136490222952
ID_JDOTVr_20220829,0.8698827258769507
ID_dsIZjB_20151020,3.5116398945707585
ID_NYsozs_20181207,7.074982326754513
ID_sFH5WP_20150909,0.4536582109707454
ID_o4TZVp_20100817,0.20815121254133545
ID_7su28v_20100829,0.15298388175839167
ID_AIPRtI_20100322,22.142259377967132
ID_lK8R1K_20170408,3.829134761795216
ID_dTsb0A_20200628,-0.2578111630655462
ID_0Rynou_20160612,-0.06772877888011486
ID_ZVMJjC_20200906,0.48547878666955324
ID_QwT30h_20220509,3.8896485519385897
ID_PHyjMc_20130329,6.415872292389248
ID_NITL7O_20170315,14.807761076277535
ID_nr7NJQ_20120802,0.12168869625357734
ID_uNrJym_20120205,2.449603107199206
ID_cq1hAn_20170207,5.1054637478974225
ID_WmhIu8_20230222,3.5842072705068255
ID_Mm7uq3_20100906,0.5412780605375639
ID_uTWono_20110521,3.715182697629828
ID_s3anr4_20120323,8.838027629895134
ID_sWa1IX_20140917,5.470139364716916
ID_pOc93e_20181221,14.950121364325787
ID_JUX2Ih_20141221,2.8906564791959
ID_Gf9nN0_20210327,3.9109756994759444
ID_T4YMBb_20151106,5.860857804499422
ID_zR6QBu_20120704,0.2841859802616461
ID_fxzXFe_20190805,-0.282474033528797
ID_f76I0O_20180724,0.7958920083717386
ID_cqrMfl_20180921,0.9748260098788833
ID_tqGOJG_20140120,2.237989550968034
ID_4jkY2W_20110502,9.73151282094485
ID_r2vUw6_20201211,7.62778072530175
ID_5rCMbN_20200912,1.6224847244341565
ID_1Ko4fL_20140827,0.5378260451397515
ID_3kqliJ_20100330,3.326408929947479
ID_TFODoH_20160223,16.934913493530146
ID_xslp0C_20150313,3.2146571505067754
ID_2vKfUe_20221130,19.455953967350943
ID_eSZDOi_20121113,13.836316255601826
ID_wyTKAO_20151109,12.292819669423153
ID_lFCBt3_20180506,16.94498360236156
ID_r6vfpq_20210621,0.22517881100829298
ID_GFQgzj_20120923,2.0165807495461534
ID_ifO3Hx_20160211,5.24351716103117
ID_GYevJz_20100525,0.603300973368721
ID_ow4iio_20231231,3.041997918499578
ID_nk7Tr8_20170920,2.1044378933389583
ID_OUTiw2_20170919,1.2047866458090137
ID_UKoOuT_20120904,0.5720395902443356
ID_r6jANZ_20170803,0.8501297994536298
ID_XxMiRC_20200524,1.3935587649586343
ID_l0IKrq_20131113,13.703323482320508
ID_no9xGi_20160530,-0.29684082819702384
ID_ZJosqu_20140127,6.749449392522512
ID_fdNX0K_20171005,2.480250101943081
ID_rxkiJ8_20131007,4.550156771630606
ID_vu6jwj_20110129,6.980591678164221
ID_6Ctq6Z_20170401,19.67191197834071
ID_LpYVly_20211128,3.564061074366541
ID_tloMvz_20131125,12.413280064614906
ID_3Mio4o_20220314,11.495855712516462
ID_3n1r26_20100411,6.856380652192138
ID_Ra8ILT_20180130,8.950871742786962
ID_qxk3h7_20220515,5.8963313914340905
ID_MiVruC_20141022,4.47561016518566
ID_xvqutP_20190430,1.5477257015598418
